contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2078168047,2078168047_160_1149,1616213291,BGC0000875,160,1149,['AraC family transcriptional regulator'],True,Other__Saccharide
2078168047,2078168047_1299_1847,3309610068,BGC0000875,1299,1847,['beta-hydroxylase'],True,Other__Saccharide
2078168047,2078168047_1867_2499,2178442528,BGC0000875,1867,2499,['SAM-dependent methyltransferase'],True,Other__Saccharide
2078168047,2078168047_2496_3065,2091192086,BGC0000875,2496,3065,['TmrB-like kinase'],True,Other__Saccharide
2078168047,2078168047_3160_4461,3054311380,BGC0000875,3160,4461,['amino-cyclopropyl transferase'],True,Other__Saccharide
2078168047,2078168047_4466_5740,2929252969,BGC0000875,4466,5740,['transaldolase'],True,Other__Saccharide
2078168047,2078168047_5822_6646,2980856099,BGC0000875,5822,6646,['Fe(II)-dependent UMP dioxygenase'],True,Other__Saccharide
2078168047,2078168047_6643_7344,2867117395,BGC0000875,6643,7344,['nucleotidyltransferase'],True,Other__Saccharide
2078168047,2078168047_7344_8477,3856266456,BGC0000875,7344,8477,['glycosyltransferase'],True,Other__Saccharide
2078168047,2078168047_8474_9748,535862611,BGC0000875,8474,9748,['aminotransferase'],True,Other__Saccharide
2078168047,2078168047_9745_11127,1270836537,BGC0000875,9745,11127,['pyrimidine-nucleoside phosphorylase'],True,Other__Saccharide
2078168047,2078168047_11120_12184,3619379477,BGC0000875,11120,12184,['acyl-CoA synthase'],True,Other__Saccharide
2078168047,2078168047_12184_13686,623677987,BGC0000875,12184,13686,['acyltransferase'],True,Other__Saccharide
2078168047,2078168047_13680_17399,257457502,BGC0000875,13680,17399,['ABC multidrug resistance transporter'],True,Other__Saccharide
2078168047,2078168047_17396_18430,530261608,BGC0000875,17396,18430,['acyltransferase'],True,Other__Saccharide
2078168047,2078168047_18492_18698,3943331424,BGC0000875,18492,18698,,True,Other__Saccharide
2078168047,2078168047_18716_20512,1316436647,BGC0000875,18716,20512,['hypothetical protein'],True,Other__Saccharide
2078168047,2078168047_20604_21629,4068002616,BGC0000875,20604,21629,['acyl-CoA dehydrogenase'],True,Other__Saccharide
2078168047,2078168047_21682_22935,3444082908,BGC0000875,21682,22935,['SAM-dependent methyltransferase'],True,Other__Saccharide
2078168047,2078168047_22899_23510,1337672500,BGC0000875,22899,23510,['TmrB-like kinase'],True,Other__Saccharide
2078168047,2078168047_23591_24781,1615179289,BGC0000875,23591,24781,['sugar O-methyltransferase'],True,Other__Saccharide
2078168047,2078168047_24825_25622,103365418,BGC0000875,24825,25622,['sugar O-methyltransferase'],True,Other__Saccharide
2078168047,2078168047_25619_26878,2230622689,BGC0000875,25619,26878,['sugar O-methyltransferase'],True,Other__Saccharide
2078168047,2078168047_26882_28072,1987850786,BGC0000875,26882,28072,['rhamnosyltransferase'],True,Other__Saccharide
