contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
1198225181,1198225181_2_1045,315485568,BGC0000470,2,1045,,False,
1198225181,1198225181_1313_1456,2605462807,BGC0000470,1313,1456,,False,
1198225181,1198225181_1431_2870,2182831628,BGC0000470,1431,2870,,False,
1198225181,1198225181_3057_3941,2868879788,BGC0000470,3057,3941,,False,
1198225181,1198225181_3938_4915,3333935087,BGC0000470,3938,4915,,False,
1198225181,1198225181_4912_6489,1831273317,BGC0000470,4912,6489,,False,
1198225181,1198225181_7353_8351,3429498529,BGC0000470,7353,8351,,False,
1198225181,1198225181_8517_9197,2056100050,BGC0000470,8517,9197,,False,
1198225181,1198225181_9432_9836,1424585480,BGC0000470,9432,9836,,False,
1198225181,1198225181_10395_11189,2069297668,BGC0000470,10395,11189,,False,
1198225181,1198225181_11416_11892,608617978,BGC0000470,11416,11892,,False,
1198225181,1198225181_12177_13436,2753372083,BGC0000470,12177,13436,['MFS-family/H+ antiporter'],True,RiPP
1198225181,1198225181_13697_14527,1157785969,BGC0000470,13697,14527,['O-methyltransferase'],True,RiPP
1198225181,1198225181_15082_17013,3548947525,BGC0000470,15082,17013,['radical SAM-dependent protein'],True,RiPP
1198225181,1198225181_17098_17238,2208979354,BGC0000470,17098,17238,['hypothetical protein'],True,RiPP
1198225181,1198225181_17302_18477,662632078,BGC0000470,17302,18477,['YcaO protein'],True,RiPP
1198225181,1198225181_18653_19729,1461787146,BGC0000470,18653,19729,['YcaO protein'],True,RiPP
1198225181,1198225181_19726_21639,3542540249,BGC0000470,19726,21639,['radical SAM-dependent protein'],True,RiPP
1198225181,1198225181_21626_22468,910205626,BGC0000470,21626,22468,['alpha-beta hydrolase'],True,RiPP
1198225181,1198225181_22586_23857,3304719916,BGC0000470,22586,23857,['amidohydrolase'],True,RiPP
1198225181,1198225181_23847_25070,3100235904,BGC0000470,23847,25070,['cytochrome P450'],True,RiPP
1198225181,1198225181_25078_26919,3672355953,BGC0000470,25078,26919,['radical SAM-dependent protein'],True,RiPP
