contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
1353205880,1353205880_1_1695,1228976029,BGC0000190,1,1695,['acyl-CoA decarboxylase'],True,Polyketide
1353205880,1353205880_1869_2819,3726554300,BGC0000190,1869,2819,['acyl-ACP-thioesterase'],True,Polyketide
1353205880,1353205880_2780_5578,3092853706,BGC0000190,2780,5578,['quinone-forming monooxygenase'],True,Polyketide
1353205880,1353205880_5690_6430,1440495704,BGC0000190,5690,6430,['3-ketoacyl ACP-reductase'],True,Polyketide
1353205880,1353205880_6441_8048,3545728562,BGC0000190,6441,8048,['peptide transporter'],True,Polyketide
1353205880,1353205880_8196_8516,4048737929,BGC0000190,8196,8516,['polyketide cyclase'],True,Polyketide
1353205880,1353205880_8648_9073,1676553260,BGC0000190,8648,9073,['polyketide cyclase'],True,Polyketide
1353205880,1353205880_9070_10335,1376427595,BGC0000190,9070,10335,['ketosynthase'],True,Polyketide
1353205880,1353205880_10332_11603,3146078784,BGC0000190,10332,11603,['chain length factor'],True,Polyketide
1353205880,1353205880_11737_11994,2939045989,BGC0000190,11737,11994,['acyl carrier protein'],True,Polyketide
1353205880,1353205880_11996_12451,2668174846,BGC0000190,11996,12451,['polyketide cyclase/aromatase'],True,Polyketide
1353205880,1353205880_12448_12792,2035543083,BGC0000190,12448,12792,['monooxygenase'],True,Polyketide
1353205880,1353205880_12789_13223,2836227390,BGC0000190,12789,13223,['monooxygenase'],True,Polyketide
1353205880,1353205880_13447_14187,2667485174,BGC0000190,13447,14187,['monooxygenase'],True,Polyketide
1353205880,1353205880_14316_14762,2643596698,BGC0000190,14316,14762,['hydroxylase'],True,Polyketide
1353205880,1353205880_14985_15452,722110283,BGC0000190,14985,15452,['hydroxylase'],True,Polyketide
1353205880,1353205880_15663_16706,1179887794,BGC0000190,15663,16706,['O-methyltransferase'],True,Polyketide
1353205880,1353205880_16807_17556,2626799104,BGC0000190,16807,17556,['ketoreductase'],True,Polyketide
1353205880,1353205880_17549_17869,1763764379,BGC0000190,17549,17869,['monooxygenase'],True,Polyketide
1353205880,1353205880_17866_18183,3350977714,BGC0000190,17866,18183,['monooxygenase'],True,Polyketide
1353205880,1353205880_18306_19313,3319021062,BGC0000190,18306,19313,['3-ketoacyl ACP-synthase'],True,Polyketide
1353205880,1353205880_19331_20347,3843648127,BGC0000190,19331,20347,['transporter'],True,Polyketide
1353205880,1353205880_21180_21737,2136109940,BGC0000190,21180,21737,,True,Polyketide
1353205880,1353205880_21853_22293,1254649176,BGC0000190,21853,22293,['hypothetical protein'],True,Polyketide
1353205880,1353205880_22412_24316,2598247311,BGC0000190,22412,24316,['asparagine synthetase'],True,Polyketide
1353205880,1353205880_24542_26374,706197261,BGC0000190,24542,26374,['regulator'],True,Polyketide
1353205880,1353205880_26608_28140,3702998948,BGC0000190,26608,28140,['transporter'],True,Polyketide
1353205880,1353205880_28234_28713,3434535908,BGC0000190,28234,28713,['phosphopantetheinyl transferase'],True,Polyketide
