contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2112705790,2112705790_2_1345,218107611,BGC0001907,2,1345,,False,
2112705790,2112705790_3721_3987,3073360811,BGC0001907,3721,3987,,True,Polyketide
2112705790,2112705790_4729_5427,2606915633,BGC0001907,4729,5427,,True,Polyketide
2112705790,2112705790_5671_6414,55162818,BGC0001907,5671,6414,,True,Polyketide
2112705790,2112705790_7945_8142,227632137,BGC0001907,7945,8142,,True,Polyketide
2112705790,2112705790_10185_10481,3957273151,BGC0001907,10185,10481,,True,Polyketide
2112705790,2112705790_10990_11781,1966995891,BGC0001907,10990,11781,,True,Polyketide
2112705790,2112705790_11825_11968,2786266926,BGC0001907,11825,11968,,True,Polyketide
2112705790,2112705790_11996_12088,2990183468,BGC0001907,11996,12088,,True,Polyketide
2112705790,2112705790_12306_12467,1526996526,BGC0001907,12306,12467,,True,Polyketide
2112705790,2112705790_13082_13876,965779354,BGC0001907,13082,13876,,True,Polyketide
2112705790,2112705790_14564_14944,3177798956,BGC0001907,14564,14944,,True,Polyketide
2112705790,2112705790_15092_15196,1039610817,BGC0001907,15092,15196,,True,Polyketide
2112705790,2112705790_16908_17426,1252882448,BGC0001907,16908,17426,,True,Polyketide
2112705790,2112705790_17511_17939,3451873666,BGC0001907,17511,17939,,True,Polyketide
2112705790,2112705790_17978_18208,2590246862,BGC0001907,17978,18208,,True,Polyketide
2112705790,2112705790_18710_23443,2778105400,BGC0001907,18710,23443,,True,Polyketide
2112705790,2112705790_24636_25613,1497686567,BGC0001907,24636,25613,,True,Polyketide
2112705790,2112705790_26007_26252,1538341034,BGC0001907,26007,26252,,True,Polyketide
2112705790,2112705790_26275_26385,2149645523,BGC0001907,26275,26385,,True,Polyketide
2112705790,2112705790_29429_29941,16828834,BGC0001907,29429,29941,,True,Polyketide
2112705790,2112705790_30212_30586,2853900689,BGC0001907,30212,30586,,True,Polyketide
2112705790,2112705790_30942_31055,131001174,BGC0001907,30942,31055,,True,Polyketide
2112705790,2112705790_33693_34007,4157638509,BGC0001907,33693,34007,,True,Polyketide
2112705790,2112705790_34049_34219,1340871179,BGC0001907,34049,34219,,True,Polyketide
2112705790,2112705790_34231_34449,4199615315,BGC0001907,34231,34449,,True,Polyketide
2112705790,2112705790_34475_36829,2519790432,BGC0001907,34475,36829,,True,Polyketide
2112705790,2112705790_37184_37540,2744465301,BGC0001907,37184,37540,,True,Polyketide
2112705790,2112705790_37551_39521,1038403831,BGC0001907,37551,39521,,False,
2112705790,2112705790_39487_41049,677219881,BGC0001907,39487,41049,,False,
2112705790,2112705790_41803_41973,617457505,BGC0001907,41803,41973,,False,
2112705790,2112705790_42209_42592,3123906470,BGC0001907,42209,42592,,False,
2112705790,2112705790_42905_43162,3326220830,BGC0001907,42905,43162,,False,
2112705790,2112705790_43805_43999,3919402456,BGC0001907,43805,43999,,False,
