contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2656836165,2656836165_3_125,1454516894,BGC0002228,3,125,,False,
2656836165,2656836165_125_283,2313178778,BGC0002228,125,283,,False,
2656836165,2656836165_451_1500,3926645033,BGC0002228,451,1500,['cytochrome p450 family protein'],True,NRP
2656836165,2656836165_4282_5061,418582887,BGC0002228,4282,5061,,True,NRP
2656836165,2656836165_5107_5559,1746325301,BGC0002228,5107,5559,,True,NRP
2656836165,2656836165_5929_6564,1060423213,BGC0002228,5929,6564,,True,NRP
2656836165,2656836165_6800_7090,1614788726,BGC0002228,6800,7090,,True,NRP
2656836165,2656836165_7338_7829,1820812096,BGC0002228,7338,7829,,True,NRP
2656836165,2656836165_8592_9398,3238463166,BGC0002228,8592,9398,['hypothetical protein'],True,NRP
2656836165,2656836165_10525_11271,144158557,BGC0002228,10525,11271,['polyketide synthase'],True,NRP
2656836165,2656836165_11273_15094,1440500783,BGC0002228,11273,15094,['polyketide synthase'],True,NRP
2656836165,2656836165_15060_15446,2298314962,BGC0002228,15060,15446,['polyketide synthase'],True,NRP
2656836165,2656836165_15510_17978,321563626,BGC0002228,15510,17978,['polyketide synthase'],True,NRP
