contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2960221577,2960221577_2_9163,744845805,BGC0000068,2,9163,['GdmPKS'],True,Polyketide
2960221577,2960221577_9172_9945,2770969835,BGC0000068,9172,9945,['GdmF'],True,Polyketide
2960221577,2960221577_9942_11585,1821879122,BGC0000068,9942,11585,['GdmM'],True,Polyketide
2960221577,2960221577_11778_12074,617550354,BGC0000068,11778,12074,,True,Polyketide
2960221577,2960221577_12079_14145,2237784219,BGC0000068,12079,14145,['GdmN'],True,Polyketide
2960221577,2960221577_14198_15310,1107638860,BGC0000068,14198,15310,['GdmH'],True,Polyketide
2960221577,2960221577_15307_16419,3121626856,BGC0000068,15307,16419,['GdmI'],True,Polyketide
2960221577,2960221577_16416_16691,204385355,BGC0000068,16416,16691,['GdmJ'],True,Polyketide
2960221577,2960221577_16688_17554,3146221780,BGC0000068,16688,17554,['GdmK'],True,Polyketide
2960221577,2960221577_17800_18456,54985661,BGC0000068,17800,18456,['gdmG'],True,Polyketide
2960221577,2960221577_18563_21346,3897754562,BGC0000068,18563,21346,['GdmRII'],True,Polyketide
2960221577,2960221577_21660_22724,1810232335,BGC0000068,21660,22724,['GdmO'],True,Polyketide
2960221577,2960221577_22800_22994,342354444,BGC0000068,22800,22994,,True,Polyketide
2960221577,2960221577_23055_24257,1734817521,BGC0000068,23055,24257,['GdmP'],True,Polyketide
2960221577,2960221577_24390_27236,31338979,BGC0000068,24390,27236,['GdmRI'],True,Polyketide
2960221577,2960221577_28045_28356,4293212318,BGC0000068,28045,28356,,False,
