contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
3953032283,3953032283_119_976,2375239442,BGC0000126,119,976,,False,
3953032283,3953032283_1415_2554,336325870,BGC0000126,1415,2554,,False,
3953032283,3953032283_3659_4012,4181296949,BGC0000126,3659,4012,,False,
3953032283,3953032283_4161_4559,2160846807,BGC0000126,4161,4559,,False,
3953032283,3953032283_4585_5382,1654149168,BGC0000126,4585,5382,,False,
3953032283,3953032283_5572_6258,2055943355,BGC0000126,5572,6258,,False,
3953032283,3953032283_6348_7199,1966680944,BGC0000126,6348,7199,,False,
3953032283,3953032283_7255_7554,1252686059,BGC0000126,7255,7554,,False,
3953032283,3953032283_8307_27938,3543593076,BGC0000126,8307,27938,,False,
3953032283,3953032283_27988_49101,1064031691,BGC0000126,27988,49101,['polyketide synthase'],True,Polyketide
3953032283,3953032283_49134_60272,1001679266,BGC0000126,49134,60272,['polyketide synthase'],True,Polyketide
3953032283,3953032283_60269_65695,1770051899,BGC0000126,60269,65695,['polyketide synthase'],True,Polyketide
3953032283,3953032283_65707_66906,1183706378,BGC0000126,65707,66906,['cytochrome P450'],True,Polyketide
3953032283,3953032283_66967_68190,3590563037,BGC0000126,66967,68190,['putative acyltransferase'],True,Polyketide
3953032283,3953032283_68267_69655,383255184,BGC0000126,68267,69655,['putative epoxidase'],True,Polyketide
3953032283,3953032283_70017_72725,1591968423,BGC0000126,70017,72725,['transcriptional regulator'],True,Polyketide
