contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2863332459,2863332459_1_10821,281736456,BGC0002454,1,10821,['NRPS/PKS hybrid'],True,Polyketide
2863332459,2863332459_11683_12552,159617407,BGC0002454,11683,12552,['glucose-1-phosphate thymidylyltransferase'],True,Polyketide
2863332459,2863332459_12585_13559,2435527674,BGC0002454,12585,13559,"['dTDP-glucose 4,6-dehydratase']",True,Polyketide
2863332459,2863332459_13632_15203,1756611311,BGC0002454,13632,15203,['ABC transporter ATP-binding protein'],True,Polyketide
2863332459,2863332459_15200_16927,4212103465,BGC0002454,15200,16927,['ABC transporter ATP-binding protein'],True,Polyketide
2863332459,2863332459_16924_18717,2689784383,BGC0002454,16924,18717,['carbamoyltransferase'],True,Polyketide
2863332459,2863332459_18830_28846,3303325474,BGC0002454,18830,28846,['type I polyketide synthase'],True,Polyketide
2863332459,2863332459_28895_39754,3186961194,BGC0002454,28895,39754,['type I polyketide synthase'],True,Polyketide
2863332459,2863332459_39829_46377,3996168809,BGC0002454,39829,46377,['type I polyketide synthase'],True,Polyketide
2863332459,2863332459_46524_63068,3572603714,BGC0002454,46524,63068,['type I polyketide synthase'],True,Polyketide
2863332459,2863332459_63167_74404,4025307182,BGC0002454,63167,74404,['type I polyketide synthase'],True,Polyketide
2863332459,2863332459_74492_85468,1894719619,BGC0002454,74492,85468,['type I polyketide synthase'],True,Polyketide
2863332459,2863332459_86005_87510,541896783,BGC0002454,86005,87510,"['dTDP-sugar-2,3-dehydratase']",True,Polyketide
2863332459,2863332459_87501_88532,539116764,BGC0002454,87501,88532,['3-ketoreductase'],True,Polyketide
2863332459,2863332459_88532_89269,2998129246,BGC0002454,88532,89269,['4-ketoreductase'],True,Polyketide
2863332459,2863332459_89327_90580,3557550456,BGC0002454,89327,90580,['glycosyltransferase'],True,Polyketide
2863332459,2863332459_90642_91388,4255607316,BGC0002454,90642,91388,['thioesterase'],True,Polyketide
2863332459,2863332459_92206_93171,2370314313,BGC0002454,92206,93171,['endoglucanase'],True,Polyketide
2863332459,2863332459_93380_94393,2419248134,BGC0002454,93380,94393,['LacI family transcriptional regulator'],True,Polyketide
2863332459,2863332459_94918_97575,3736781715,BGC0002454,94918,97575,['AAA family ATPase'],True,Polyketide
