contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2334592308,2334592308_1_885,1253187480,BGC0000813,1,885,['InkT'],True,Alkaloid
2334592308,2334592308_908_1714,2543616639,BGC0000813,908,1714,['InkH'],True,Alkaloid
2334592308,2334592308_1790_2692,1506570160,BGC0000813,1790,2692,['InkR'],True,Alkaloid
2334592308,2334592308_2689_3207,4107397914,BGC0000813,2689,3207,,True,Alkaloid
2334592308,2334592308_3273_3461,4085174130,BGC0000813,3273,3461,,True,Alkaloid
2334592308,2334592308_3463_4110,927404228,BGC0000813,3463,4110,,True,Alkaloid
2334592308,2334592308_4113_4961,1934570695,BGC0000813,4113,4961,['InkL'],True,Alkaloid
2334592308,2334592308_4958_5887,2166525463,BGC0000813,4958,5887,['InkB'],True,Alkaloid
2334592308,2334592308_5884_6993,3294390211,BGC0000813,5884,6993,['InkA'],True,Alkaloid
2334592308,2334592308_7007_8140,3830993524,BGC0000813,7007,8140,['InkM'],True,Alkaloid
2334592308,2334592308_8137_8676,3281664645,BGC0000813,8137,8676,['InkY'],True,Alkaloid
2334592308,2334592308_9051_9245,576449849,BGC0000813,9051,9245,,True,Alkaloid
2334592308,2334592308_9364_10674,1789369765,BGC0000813,9364,10674,,True,Alkaloid
2334592308,2334592308_10937_12397,483420507,BGC0000813,10937,12397,['InkO'],True,Alkaloid
2334592308,2334592308_12394_15489,1862662468,BGC0000813,12394,15489,['InkD'],True,Alkaloid
2334592308,2334592308_15486_17063,2352714478,BGC0000813,15486,17063,['InkE'],True,Alkaloid
2334592308,2334592308_17063_17590,3231066860,BGC0000813,17063,17590,['InkP'],True,Alkaloid
2334592308,2334592308_17618_18145,1925162268,BGC0000813,17618,18145,,True,Alkaloid
2334592308,2334592308_18142_19485,1435861508,BGC0000813,18142,19485,,True,Alkaloid
2334592308,2334592308_19482_20300,1749713398,BGC0000813,19482,20300,['InkU'],True,Alkaloid
