contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
3575517465,3575517465_233_1522,2605778901,BGC0000970,233,1522,['hypothetical protein'],True,NRP__Polyketide
3575517465,3575517465_1725_3041,1572773995,BGC0000970,1725,3041,['hypothetical protein'],True,NRP__Polyketide
3575517465,3575517465_3129_5231,3079792225,BGC0000970,3129,5231,['radical SAM methyltransferase'],True,NRP__Polyketide
3575517465,3575517465_5294_6814,4104382237,BGC0000970,5294,6814,['halogenase'],True,NRP__Polyketide
3575517465,3575517465_7497_16268,2128493030,BGC0000970,7497,16268,['polyketide synthase'],True,NRP__Polyketide
3575517465,3575517465_16265_22033,2766264263,BGC0000970,16265,22033,['polyketide synthase'],True,NRP__Polyketide
3575517465,3575517465_22030_26265,3105907988,BGC0000970,22030,26265,['polyketide synthase'],True,NRP__Polyketide
3575517465,3575517465_26267_31888,138872199,BGC0000970,26267,31888,['polyketide synthase'],True,NRP__Polyketide
3575517465,3575517465_31894_37500,317894116,BGC0000970,31894,37500,['polyketide synthase'],True,NRP__Polyketide
3575517465,3575517465_37548_38396,537975607,BGC0000970,37548,38396,['hypothetical protein'],True,NRP__Polyketide
3575517465,3575517465_38434_38706,3690875903,BGC0000970,38434,38706,['hypothetical protein'],True,NRP__Polyketide
3575517465,3575517465_38736_39869,726761085,BGC0000970,38736,39869,['hypothetical protein'],True,NRP__Polyketide
3575517465,3575517465_39877_41037,2876007326,BGC0000970,39877,41037,['hypothetical protein'],True,NRP__Polyketide
3575517465,3575517465_41034_45236,537124454,BGC0000970,41034,45236,['non ribosomal polypeptide synthetase'],True,NRP__Polyketide
3575517465,3575517465_45233_46858,2886401524,BGC0000970,45233,46858,['chondrochloren decarboxylase'],True,NRP__Polyketide
3575517465,3575517465_46865_48337,2801426495,BGC0000970,46865,48337,['hypothetical protein'],True,NRP__Polyketide
3575517465,3575517465_48363_49601,787582845,BGC0000970,48363,49601,['hypothetical protein'],True,NRP__Polyketide
3575517465,3575517465_49773_50843,1055831661,BGC0000970,49773,50843,['hypothetical protein'],True,NRP__Polyketide
3575517465,3575517465_51039_51242,2975705328,BGC0000970,51039,51242,,False,
