contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
4082223073,4082223073_1_1194,4112286466,BGC0001719,1,1194,['OvmA'],True,Polyketide
4082223073,4082223073_1175_1837,1636015636,BGC0001719,1175,1837,['OvmB'],True,Polyketide
4082223073,4082223073_2875_3849,2497030219,BGC0001719,2875,3849,['OvmC'],True,Polyketide
4082223073,4082223073_3846_5225,2535755357,BGC0001719,3846,5225,['OvmD'],True,Polyketide
4082223073,4082223073_5338_6876,3631331868,BGC0001719,5338,6876,['OvmE'],True,Polyketide
4082223073,4082223073_6897_7268,584940082,BGC0001719,6897,7268,['OvmF'],True,Polyketide
4082223073,4082223073_7479_8642,313531087,BGC0001719,7479,8642,['OvmG'],True,Polyketide
4082223073,4082223073_8639_9703,329156649,BGC0001719,8639,9703,,True,Polyketide
4082223073,4082223073_9688_10353,2387061727,BGC0001719,9688,10353,['OvmI'],True,Polyketide
4082223073,4082223073_10337_11377,732770295,BGC0001719,10337,11377,,True,Polyketide
4082223073,4082223073_11652_14318,3042566221,BGC0001719,11652,14318,['OvmK1'],True,Polyketide
4082223073,4082223073_14294_19309,1304689318,BGC0001719,14294,19309,['OvmK2'],True,Polyketide
4082223073,4082223073_20109_27347,946029523,BGC0001719,20109,27347,['OvmK4'],True,Polyketide
4082223073,4082223073_27344_33973,458182121,BGC0001719,27344,33973,['OvmL1'],True,Polyketide
4082223073,4082223073_33970_39396,2588311876,BGC0001719,33970,39396,['OvmL2'],True,Polyketide
4082223073,4082223073_39393_44939,4236426510,BGC0001719,39393,44939,['OvmL3'],True,Polyketide
4082223073,4082223073_44945_46099,310347276,BGC0001719,44945,46099,['OvmL4'],True,Polyketide
4082223073,4082223073_46096_54339,1538366022,BGC0001719,46096,54339,['OvmM'],True,Polyketide
4082223073,4082223073_54377_55132,2714237578,BGC0001719,54377,55132,['OvmN'],True,Polyketide
4082223073,4082223073_55132_56358,759175309,BGC0001719,55132,56358,['OvmO'],True,Polyketide
4082223073,4082223073_56516_57250,1090574433,BGC0001719,56516,57250,['OvmP'],True,Polyketide
4082223073,4082223073_57317_58411,4095834945,BGC0001719,57317,58411,['OvmQ'],True,Polyketide
4082223073,4082223073_58650_60005,3695694547,BGC0001719,58650,60005,['OvmR'],True,Polyketide
4082223073,4082223073_60012_61013,2530958903,BGC0001719,60012,61013,['OvmS'],True,Polyketide
4082223073,4082223073_61010_61870,410723165,BGC0001719,61010,61870,['OvmT'],True,Polyketide
4082223073,4082223073_62277_65060,74580831,BGC0001719,62277,65060,['OvmU'],True,Polyketide
4082223073,4082223073_65109_65738,3597845436,BGC0001719,65109,65738,['OvmV'],True,Polyketide
4082223073,4082223073_66055_66753,4236194081,BGC0001719,66055,66753,['Ovm1'],True,Polyketide
4082223073,4082223073_66959_67825,819419374,BGC0001719,66959,67825,['Ovm2'],True,Polyketide
4082223073,4082223073_67935_68057,1251005081,BGC0001719,67935,68057,,True,Polyketide
4082223073,4082223073_68178_68852,918485812,BGC0001719,68178,68852,['OvmW'],True,Polyketide
4082223073,4082223073_69531_70277,3053541776,BGC0001719,69531,70277,['Ovm3'],True,Polyketide
4082223073,4082223073_70629_71828,1549901008,BGC0001719,70629,71828,['OvmX'],True,Polyketide
4082223073,4082223073_71848_73227,1086455200,BGC0001719,71848,73227,['OvmY'],True,Polyketide
4082223073,4082223073_73224_74495,3981874313,BGC0001719,73224,74495,['OvmZ'],True,Polyketide
