contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
3684519060,3684519060_1_1434,3534436868,BGC0001389,1,1434,['PseA'],True,NRP
3684519060,3684519060_1431_2543,2609635262,BGC0001389,1431,2543,['PseB'],True,NRP
3684519060,3684519060_2540_5587,2416167140,BGC0001389,2540,5587,['PseC'],True,NRP
3684519060,3684519060_5641_6246,1280843040,BGC0001389,5641,6246,['CmaU'],True,NRP
3684519060,3684519060_6463_6672,2816595261,BGC0001389,6463,6672,,True,NRP
3684519060,3684519060_6986_21700,2341702032,BGC0001389,6986,21700,['CipA'],True,NRP
3684519060,3684519060_21697_31338,742900269,BGC0001389,21697,31338,['CipB'],True,NRP
3684519060,3684519060_31355_35977,4107389158,BGC0001389,31355,35977,['CipC'],True,NRP
3684519060,3684519060_35974_49032,2492465095,BGC0001389,35974,49032,['CipD'],True,NRP
3684519060,3684519060_49256_58486,2710080198,BGC0001389,49256,58486,['CipE'],True,NRP
3684519060,3684519060_58539_80042,2982716971,BGC0001389,58539,80042,['CipF'],True,NRP
3684519060,3684519060_80124_81299,234031046,BGC0001389,80124,81299,['MacA'],True,NRP
3684519060,3684519060_81296_83260,4147177846,BGC0001389,81296,83260,['MacB'],True,NRP
3684519060,3684519060_83419_84261,1435225274,BGC0001389,83419,84261,['LuxR'],True,NRP
