contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
1022314680,1022314680_1_1017,1584032314,BGC0002540,1,1017,,False,
1022314680,1022314680_1355_2566,2057793422,BGC0002540,1355,2566,,False,
1022314680,1022314680_2645_3994,2485586961,BGC0002540,2645,3994,['putative crotonyl-CoA reductase'],True,Polyketide
1022314680,1022314680_4037_5845,741220918,BGC0002540,4037,5845,['putative ABC transporter'],True,Polyketide
1022314680,1022314680_5823_7631,112478250,BGC0002540,5823,7631,['putative ABC transporter'],True,Polyketide
1022314680,1022314680_8007_9035,79893448,BGC0002540,8007,9035,['putative mycosamine dehydratase'],True,Polyketide
1022314680,1022314680_9432_12329,4065411229,BGC0002540,9432,12329,['transcriptional regulator'],True,Polyketide
1022314680,1022314680_12346_15138,3943320369,BGC0002540,12346,15138,['transcriptional regulator'],True,Polyketide
1022314680,1022314680_15142_17850,1435935220,BGC0002540,15142,17850,['LAL transcriptional regulator'],True,Polyketide
1022314680,1022314680_18170_18904,3503837207,BGC0002540,18170,18904,,True,Polyketide
1022314680,1022314680_19235_47746,1440726038,BGC0002540,19235,47746,['type I polyketide synthase'],True,Polyketide
1022314680,1022314680_47758_53139,1694421064,BGC0002540,47758,53139,['type I polyketide synthase'],True,Polyketide
1022314680,1022314680_53174_60202,2948432939,BGC0002540,53174,60202,['type I polyketide synthase'],True,Polyketide
1022314680,1022314680_60268_61458,3927743322,BGC0002540,60268,61458,['cytochrome P450 monooxygenase'],True,Polyketide
1022314680,1022314680_61714_82071,1253505099,BGC0002540,61714,82071,['type I polyketide synthase'],True,Polyketide
1022314680,1022314680_82682_83803,1688868012,BGC0002540,82682,83803,['tyrosine phosphatase'],True,Polyketide
1022314680,1022314680_84035_89242,2982996392,BGC0002540,84035,89242,['type I polyketide synthase'],True,Polyketide
1022314680,1022314680_89313_89504,2396883356,BGC0002540,89313,89504,['ferredoxin'],True,Polyketide
1022314680,1022314680_89597_90772,3343699874,BGC0002540,89597,90772,['cytochrome P450 monooxygenase'],True,Polyketide
1022314680,1022314680_90804_91862,1877271894,BGC0002540,90804,91862,['aminotransferase'],True,Polyketide
1022314680,1022314680_91919_93307,3213583987,BGC0002540,91919,93307,['putative glucosyl transferase'],True,Polyketide
1022314680,1022314680_93524_95185,573337228,BGC0002540,93524,95185,['cholesterol oxidase'],True,Polyketide
1022314680,1022314680_95513_96220,3440568564,BGC0002540,95513,96220,,False,
1022314680,1022314680_96217_96510,3104392230,BGC0002540,96217,96510,,False,
1022314680,1022314680_97431_97760,2983176435,BGC0002540,97431,97760,,False,
1022314680,1022314680_98005_99249,1435821589,BGC0002540,98005,99249,,False,
1022314680,1022314680_99246_99791,1629230201,BGC0002540,99246,99791,,False,
1022314680,1022314680_100144_102084,1131974442,BGC0002540,100144,102084,,False,
1022314680,1022314680_102318_102956,216057992,BGC0002540,102318,102956,,False,
1022314680,1022314680_103153_104118,2376116089,BGC0002540,103153,104118,,False,
1022314680,1022314680_104197_105810,3495067224,BGC0002540,104197,105810,,False,
1022314680,1022314680_106022_106198,444385136,BGC0002540,106022,106198,,False,
1022314680,1022314680_106340_106948,2245711431,BGC0002540,106340,106948,,False,
1022314680,1022314680_107044_108246,755803113,BGC0002540,107044,108246,,False,
1022314680,1022314680_108243_108563,3571781496,BGC0002540,108243,108563,,False,
