contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2147287741,2147287741_1_288,972755248,BGC0002460,1,288,,True,Alkaloid
2147287741,2147287741_510_2240,3849512997,BGC0002460,510,2240,,True,Alkaloid
2147287741,2147287741_2275_2643,430034947,BGC0002460,2275,2643,,True,Alkaloid
2147287741,2147287741_2640_3110,887408607,BGC0002460,2640,3110,,True,Alkaloid
2147287741,2147287741_3161_3346,293881523,BGC0002460,3161,3346,,True,Alkaloid
2147287741,2147287741_3363_3818,1264576238,BGC0002460,3363,3818,,True,Alkaloid
2147287741,2147287741_3815_4816,3347663081,BGC0002460,3815,4816,,True,Alkaloid
2147287741,2147287741_4913_6505,3448416179,BGC0002460,4913,6505,['LooH'],True,Alkaloid
2147287741,2147287741_6774_8222,588788661,BGC0002460,6774,8222,['LooU'],True,Alkaloid
2147287741,2147287741_8333_9538,3613176805,BGC0002460,8333,9538,['LooG1'],True,Alkaloid
2147287741,2147287741_9757_10443,1816652834,BGC0002460,9757,10443,['LooM2'],True,Alkaloid
2147287741,2147287741_10487_11224,3593875651,BGC0002460,10487,11224,['LooS10'],True,Alkaloid
2147287741,2147287741_11503_12603,1286946532,BGC0002460,11503,12603,['LooS13'],True,Alkaloid
2147287741,2147287741_12684_13670,2070974580,BGC0002460,12684,13670,['LooS12'],True,Alkaloid
2147287741,2147287741_13988_15337,370329750,BGC0002460,13988,15337,['LooS8'],True,Alkaloid
2147287741,2147287741_15342_16331,346710212,BGC0002460,15342,16331,['LooS9'],True,Alkaloid
2147287741,2147287741_16353_16880,1443648529,BGC0002460,16353,16880,['LooF'],True,Alkaloid
2147287741,2147287741_16877_19846,2936418591,BGC0002460,16877,19846,['LooR'],True,Alkaloid
2147287741,2147287741_20315_21235,437889326,BGC0002460,20315,21235,['LooP'],True,Alkaloid
2147287741,2147287741_21262_21444,109294045,BGC0002460,21262,21444,,True,Alkaloid
2147287741,2147287741_21827_22651,285536443,BGC0002460,21827,22651,['LooM'],True,Alkaloid
2147287741,2147287741_23058_23594,4252870488,BGC0002460,23058,23594,['SWIM zinc finger protein'],True,Alkaloid
2147287741,2147287741_23591_25510,2001631935,BGC0002460,23591,25510,['superfamily II DNA or RNA helicase'],True,Alkaloid
2147287741,2147287741_25680_26666,3963005666,BGC0002460,25680,26666,['LooR1'],True,Alkaloid
2147287741,2147287741_26791_27813,4230673358,BGC0002460,26791,27813,['LooT1'],True,Alkaloid
2147287741,2147287741_27810_28616,4064881056,BGC0002460,27810,28616,['LooT2'],True,Alkaloid
2147287741,2147287741_28683_30065,196992677,BGC0002460,28683,30065,['LooS14'],True,Alkaloid
2147287741,2147287741_30172_31275,315302377,BGC0002460,30172,31275,['LooS7'],True,Alkaloid
2147287741,2147287741_31400_32590,1439446749,BGC0002460,31400,32590,['LooP1'],True,Alkaloid
2147287741,2147287741_32654_33958,1137998118,BGC0002460,32654,33958,,True,Alkaloid
2147287741,2147287741_34391_35824,774027349,BGC0002460,34391,35824,,False,
2147287741,2147287741_35821_39060,2221728876,BGC0002460,35821,39060,,False,
2147287741,2147287741_39083_40693,2731838967,BGC0002460,39083,40693,,False,
2147287741,2147287741_41415_43490,4205590365,BGC0002460,41415,43490,,False,
2147287741,2147287741_43685_43975,2379012340,BGC0002460,43685,43975,,False,
2147287741,2147287741_43989_44459,175790036,BGC0002460,43989,44459,,False,
2147287741,2147287741_44456_46234,1520363471,BGC0002460,44456,46234,,False,
2147287741,2147287741_46238_47740,3374582684,BGC0002460,46238,47740,,False,
2147287741,2147287741_47740_49170,36546997,BGC0002460,47740,49170,,False,
