contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2221463633,2221463633_3_1235,3294589306,BGC0001690,3,1235,,False,
2221463633,2221463633_1232_2605,1718681892,BGC0001690,1232,2605,['SgnH'],True,Polyketide
2221463633,2221463633_2853_4046,4253875263,BGC0001690,2853,4046,['SgnD'],True,Polyketide
2221463633,2221463633_4313_24730,1065047745,BGC0001690,4313,24730,['SgnS1'],True,Polyketide
2221463633,2221463633_24835_25551,4155087040,BGC0001690,24835,25551,['SgnL'],True,Polyketide
2221463633,2221463633_25637_30934,1272855181,BGC0001690,25637,30934,['SgnS0'],True,Polyketide
2221463633,2221463633_31017_31208,1587501220,BGC0001690,31017,31208,['SgnF'],True,Polyketide
2221463633,2221463633_31262_32458,3971185699,BGC0001690,31262,32458,['SgnG'],True,Polyketide
2221463633,2221463633_32487_33545,1316792541,BGC0001690,32487,33545,['SgnC'],True,Polyketide
2221463633,2221463633_33634_35283,1411392221,BGC0001690,33634,35283,['SgnE'],True,Polyketide
2221463633,2221463633_35298_37178,2341618931,BGC0001690,35298,37178,['SgnB'],True,Polyketide
2221463633,2221463633_37156_39126,1251244579,BGC0001690,37156,39126,['SgnA'],True,Polyketide
2221463633,2221463633_39307_40338,3968486841,BGC0001690,39307,40338,['SgnJ'],True,Polyketide
2221463633,2221463633_40556_41323,4057176990,BGC0001690,40556,41323,['SgnI'],True,Polyketide
2221463633,2221463633_41496_70037,175203300,BGC0001690,41496,70037,['SgnS2'],True,Polyketide
2221463633,2221463633_70049_75475,2822997089,BGC0001690,70049,75475,['SgnS3'],True,Polyketide
2221463633,2221463633_75511_81585,2714881444,BGC0001690,75511,81585,['SgnS4'],True,Polyketide
2221463633,2221463633_81681_83057,3980907615,BGC0001690,81681,83057,['SgnK'],True,Polyketide
2221463633,2221463633_83161_86679,1597948374,BGC0001690,83161,86679,['SgnR'],True,Polyketide
2221463633,2221463633_87154_87732,2470705322,BGC0001690,87154,87732,['SgnM'],True,Polyketide
2221463633,2221463633_88179_88979,853139929,BGC0001690,88179,88979,,True,Polyketide
2221463633,2221463633_89109_89753,2204146622,BGC0001690,89109,89753,['SgnT'],True,Polyketide
2221463633,2221463633_90049_91329,3538249936,BGC0001690,90049,91329,['hypothetical protein'],True,Polyketide
2221463633,2221463633_91691_91777,1225190957,BGC0001690,91691,91777,,False,
