contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
1083990759,1083990759_162_947,3609589042,BGC0000060,162,947,['methyltransferase'],True,Polyketide
1083990759,1083990759_1729_2226,1214854267,BGC0000060,1729,2226,['MarR family transcriptional regulator'],True,Polyketide
1083990759,1083990759_2305_2946,269074831,BGC0000060,2305,2946,['metallo-beta-lactamase superfamily protein'],True,Polyketide
1083990759,1083990759_3768_6503,2328156783,BGC0000060,3768,6503,['LuxR family transcriptional regulator'],True,Polyketide
1083990759,1083990759_6514_7401,1914672989,BGC0000060,6514,7401,['fosM'],True,Polyketide
1083990759,1083990759_7839_18251,231145640,BGC0000060,7839,18251,['fosC'],True,Polyketide
1083990759,1083990759_18288_23504,2724591799,BGC0000060,18288,23504,['fosD'],True,Polyketide
1083990759,1083990759_23568_34181,219117168,BGC0000060,23568,34181,['fosE'],True,Polyketide
1083990759,1083990759_34227_40022,4498767,BGC0000060,34227,40022,['fosF'],True,Polyketide
1083990759,1083990759_40129_41358,2770195684,BGC0000060,40129,41358,['fosG'],True,Polyketide
1083990759,1083990759_41499_42449,2899756650,BGC0000060,41499,42449,['fosH'],True,Polyketide
1083990759,1083990759_42556_43890,1526007381,BGC0000060,42556,43890,['fosI'],True,Polyketide
1083990759,1083990759_43997_45259,1833912885,BGC0000060,43997,45259,['fosJ'],True,Polyketide
1083990759,1083990759_45362_46543,4133756818,BGC0000060,45362,46543,['fosK'],True,Polyketide
1083990759,1083990759_46774_47715,3492049385,BGC0000060,46774,47715,['fosL'],True,Polyketide
1083990759,1083990759_47708_57643,1319353088,BGC0000060,47708,57643,['fosA'],True,Polyketide
1083990759,1083990759_57736_63378,2118890815,BGC0000060,57736,63378,['fosB'],True,Polyketide
1083990759,1083990759_63521_64732,3368655698,BGC0000060,63521,64732,,True,Polyketide
1083990759,1083990759_64729_65514,2245801262,BGC0000060,64729,65514,,True,Polyketide
1083990759,1083990759_65493_67109,2440394962,BGC0000060,65493,67109,,True,Polyketide
1083990759,1083990759_67106_69451,3351893255,BGC0000060,67106,69451,['3-hydroxy-3-methylglutaryl coenzyme A reductase'],True,Polyketide
1083990759,1083990759_69453_70319,901159201,BGC0000060,69453,70319,,True,Polyketide
1083990759,1083990759_70385_71161,1329871189,BGC0000060,70385,71161,['thioesterase'],True,Polyketide
1083990759,1083990759_71676_73577,657812481,BGC0000060,71676,73577,['heat shock protein'],True,Polyketide
